31.3	1
31.35	1
31.4	1
31.45	1
31.5	1
31.55	1
31.6	1
31.65	1
31.7	1
31.75	1
31.8	1
31.85	1
31.9	1
31.95	1
32	1
32.05	1
32.1	1
32.15	1
32.2	1
32.25	1
32.3	1
32.35	1
32.4	1
32.45	1
32.5	1
32.55	1
32.6	1
32.65	1
32.7	1
32.75	1
32.8	1
32.85	1
32.9	1
32.95	1
33	1
33.05	1
33.1	1
33.15	1
33.2	1
33.25	1
33.3	1
33.35	1
33.4	1
33.45	1
33.5	1
33.55	1
33.6	1
33.65	1
33.7	1
33.75	1
33.8	1
33.85	1
33.9	1
33.95	1
34	1
34.05	1
34.1	1
34.15	1
34.2	1
34.25	1
34.3	1
34.35	1
34.4	1
34.45	1
34.5	1
34.55	1
34.6	1
34.65	1
34.7	1
34.75	1
34.8	1
34.85	1
34.9	1
34.95	1
35	1
35.05	1
35.1	1
35.15	1
35.2	1
35.25	1
35.3	1
35.35	1
35.4	1
35.45	1
35.5	1
35.55	1
35.6	1
35.65	1
35.7	1
35.75	1
35.8	1
35.85	1
35.9	1
35.95	1
36	1
36.05	1
36.1	1
36.15	1
36.2	1
36.25	1
36.3	1
36.35	1
36.4	1
36.45	1
36.5	1
36.55	1
36.6	1
36.65	1
36.7	1
36.75	1
36.8	1
36.85	1
36.9	1
36.95	1
37	1
37.05	1
37.1	1
37.15	1
37.2	1
37.25	1
37.3	1
37.35	1
37.4	1
37.45	1
37.5	1
37.55	1
37.6	1
37.65	1
37.7	1
37.75	1
37.8	1
37.85	1
37.9	1
37.95	1
38	1
38.05	1
38.1	1
38.15	1
38.2	1
38.25	1
38.3	1
38.35	1
38.4	1
38.45	1
38.5	1
38.55	1
38.6	1
38.65	1
38.7	1
38.75	1
38.8	1
38.85	1
38.9	1
38.95	1
39	1
39.05	1
39.1	1
39.15	1
39.2	1
39.25	1
39.3	1
39.35	1
39.4	1
39.45	1
39.5	1
39.55	1
39.6	1
39.65	1
39.7	1
39.75	1
39.8	1
39.85	1
39.9	1
39.95	1
40	1
40.05	1
40.1	1
40.15	1
40.2	1
40.25	1
40.3	1
40.35	1
40.4	1
40.45	1
40.5	1
40.55	1
40.6	1
40.65	1
40.7	1
40.75	1
40.8	1
40.85	1
40.9	1
40.95	1
41	1
41.05	1
41.1	1
41.15	1
41.2	1
41.25	1
41.3	1
41.35	1
41.4	1
41.45	1
41.5	1
41.55	1
41.6	1
41.65	1
41.7	1
41.75	1
41.8	1
41.85	1
41.9	1
41.95	1
42	1
42.05	1
42.1	1
42.15	1
42.2	1
42.25	1
42.3	1
42.35	1
42.4	1
42.45	1
42.5	1
42.55	1
42.6	1
42.65	1
42.7	1
42.75	1
42.8	1
42.85	1
42.9	1
42.95	1
43	1
43.05	1
43.1	1
43.15	1
43.2	1
43.25	1
43.3	1
43.35	1
43.4	1
43.45	1
43.5	1
43.55	1
43.6	1
43.65	1
43.7	1
43.75	1
43.8	1
43.85	1
43.9	1
43.95	1
44	1
44.05	1
44.1	1
44.15	1
44.2	1
44.25	1
44.3	1
44.35	1
44.4	1
44.45	1
44.5	1
44.55	1
44.6	1
44.65	1
44.7	1
44.75	1
44.8	1
44.85	1
44.9	1
44.95	1
45	1
45.05	1
45.1	1
45.15	1
45.2	1
45.25	1
45.3	1
45.35	1
45.4	1
45.45	1
45.5	1
45.55	1
45.6	1
45.65	1
45.7	1
45.75	1
45.8	1
45.85	1
45.9	1
45.95	1
46	1
46.05	1
46.1	1
46.15	1
46.2	1
46.25	1
46.3	1
46.35	1
46.4	1
46.45	1
46.5	1
46.55	1
46.6	1
46.65	1
46.7	1
46.75	1
46.8	1
46.85	1
46.9	1
46.95	1
47	1
47.05	1
47.1	1
47.15	1
47.2	1
47.25	1
47.3	1
47.35	1
47.4	1
47.45	1
47.5	1
47.55	1
47.6	1
47.65	1
47.7	1
47.75	1
47.8	1
47.85	1
47.9	1
47.95	1
48	1
48.05	1
48.1	1
48.15	1
48.2	1
48.25	1
48.3	1
48.35	1
48.4	1
48.45	1
48.5	1
48.55	1
48.6	1
48.65	1
48.7	1
48.75	1
48.8	1
48.85	1
48.9	1
48.95	1
49	1
49.05	1
49.1	1
49.15	1
49.2	1
49.25	1
49.3	1
49.35	1
49.4	1
49.45	1
49.5	1
49.55	1
49.6	1
49.65	1
49.7	1
49.75	1
49.8	1
49.85	1
49.9	1
49.95	1
50	1
